Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
30.12.2023;12:36:25;MM Solothurn;253;46;Bio Limes;1;0.00;2.50
30.12.2023;12:36:25;MM Solothurn;253;46;Bio Heidelbeeren;1;0.00;6.95
30.12.2023;12:36:25;MM Solothurn;253;46;Kiwi Gold;1;0.00;2.20
30.12.2023;12:36:25;MM Solothurn;253;46;Extra Blondorangen;1.086;0.81;1.90
30.12.2023;12:36:25;MM Solothurn;253;46;Mango essreif;1;0.00;1.80
30.12.2023;12:36:25;MM Solothurn;253;46;Äpfel Boskoop;1.100;0.00;3.85
30.12.2023;12:36:25;MM Solothurn;253;46;Wunderkerze 6 Stk.;1;0.00;5.95
30.12.2023;12:36:25;MM Solothurn;253;46;Folienballon 2024;1;0.00;5.95
30.12.2023;12:36:25;MM Solothurn;253;46;Tischbombe Maxi;1;0.00;14.95
30.12.2023;12:36:25;MM Solothurn;253;46;Perldor Classic 750ml;2;0.00;9.90
30.12.2023;12:36:25;MM Solothurn;253;46;Fenchel;0.297;0.00;0.95
30.12.2023;12:36:25;MM Solothurn;253;46;Schnittlauch;1;0.00;1.00
30.12.2023;12:36:25;MM Solothurn;253;46;Radieschen;1;0.00;1.60
30.12.2023;12:36:25;MM Solothurn;253;46;Rotkabis;0.559;0.00;0.95
30.12.2023;12:36:25;MM Solothurn;253;46;M-Drink UHT Brik 12x1l;1;0.00;15.35
30.12.2023;12:36:25;MM Solothurn;253;46;Excellence Vanille;2;0.00;2.10
30.12.2023;12:36:25;MM Solothurn;253;46;Excellence Classic;2;0.00;2.10
30.12.2023;12:36:25;MM Solothurn;253;46;Bio Roggenbrot;1;0.00;3.95
30.12.2023;12:36:25;MM Solothurn;253;46;Bio Joghurt Kirschen;2;0.00;1.90
30.12.2023;12:36:25;MM Solothurn;253;46;Elsa Waldbeere Joghurt;2;0.00;1.90
30.12.2023;12:36:25;MM Solothurn;253;46;Berg Vorzugsbutter;1;0.00;3.15
30.12.2023;12:36:25;MM Solothurn;253;46;MBud Crème Fraîche;1;0.00;6.25
30.12.2023;12:36:25;MM Solothurn;253;46;Schmelzkäse Gruyère;1;0.00;2.95
30.12.2023;12:36:25;MM Solothurn;253;46;Eier CH Respeggt;1;0.00;3.90
30.12.2023;12:36:25;MM Solothurn;253;46;Reiswaffeln Schokolade;1;0.00;1.20
30.12.2023;12:36:25;MM Solothurn;253;46;Toastauflage;1;0.00;3.95
30.12.2023;12:36:25;MM Solothurn;253;46;Dörrbohnen;1;0.00;4.60
30.12.2023;12:36:25;MM Solothurn;253;46;MClass Rippli;0.358;0.00;8.60
30.12.2023;12:36:25;MM Solothurn;253;46;ASC Rauchlachs;1;10.00;9.95
30.12.2023;12:36:25;MM Solothurn;253;46;MClass Langkornreis;1;0.00;2.45
30.12.2023;12:36:25;MM Solothurn;253;46;MClass Erbsen Karotten;4;0.00;9.60
30.12.2023;12:36:25;MM Solothurn;253;46;MClass MSC Thon Oel;1;0.00;1.95
30.12.2023;12:36:25;MM Solothurn;253;46;Ice Tea Zitrone 10x1l;1;3.35;4.95
30.12.2023;12:36:25;MM Solothurn;253;46;G'nuine Zero 70cl;1;0.00;24.95
30.12.2023;12:36:25;MM Solothurn;253;46;MClass Meerrettich;1;0.00;2.95
30.12.2023;12:36:25;MM Solothurn;253;46;Sélec Moscato;2;0.00;13.90
30.12.2023;12:36:25;MM Solothurn;253;46;MBud Orangensaft 1.5l;1;0.00;1.50
30.12.2023;12:36:25;MM Solothurn;253;46;Sun Queen FT Guave;1;0.00;2.25
30.12.2023;12:36:25;MM Solothurn;253;46;Noir Spécial 3x100g;1;0.00;6.30
30.12.2023;12:36:25;MM Solothurn;253;46;MBud Eisbergsalat;1;0.00;1.20
30.12.2023;12:36:25;MM Solothurn;253;46;LT Excel. Fleur de Sel;1;0.00;3.15
30.12.2023;12:36:25;MM Solothurn;253;46;MClass Chin. Poulet;1;0.00;17.95
30.12.2023;12:36:25;MM Solothurn;253;46;MClass Chin. Rind;1;0.00;19.95
30.12.2023;12:36:25;MM Solothurn;253;46;MNY FitMe FDT Mat 104;1;0.00;13.95
30.12.2023;12:36:25;MM Solothurn;253;46;Maybelline Mascara;1;0.00;15.95
30.12.2023;12:36:25;MM Solothurn;253;46;Wagyu Burger 2x125g;2;0.00;23.00
30.12.2023;12:36:25;MM Solothurn;253;46;MBud Cocktailcrevetten;1;0.00;5.60
30.12.2023;12:36:25;MM Solothurn;253;46;Bonus-Coupon 2x;1;0;0
30.12.2023;12:36:25;MM Solothurn;253;46;CUM +3xPkt.Ges.Sort.;1;0;0
23.12.2023;14:51:36;M Solothurn Öufi;251;153;MBud Baguette 300g;1;0.00;1.20
22.12.2023;15:02:33;MMM Langendorf;266;289;Extra Kiwi rot;1;0.75;2.15
22.12.2023;15:02:33;MMM Langendorf;266;289;MBud Bananen;0.933;0.00;1.40
22.12.2023;15:02:33;MMM Langendorf;266;289;Karotten;1;0.60;1.30
22.12.2023;15:02:33;MMM Langendorf;266;289;Champignons braun;0.300;0.00;3.00
22.12.2023;15:02:33;MMM Langendorf;266;289;Broccoli;0.462;0.32;1.20
22.12.2023;15:02:33;MMM Langendorf;266;289;Bio Roggenbrot;1;0.00;3.95
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass Toast&Sandwich;1;0.00;1.20
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass Kuchenteig;1;0.00;1.55
22.12.2023;15:02:33;MMM Langendorf;266;289;Frische Backhefe;2;0.00;0.60
22.12.2023;15:02:33;MMM Langendorf;266;289;Schwarzwälder Schinken;0.117;0.00;6.30
22.12.2023;15:02:33;MMM Langendorf;266;289;Hinterschinken;4;0.00;15.80
22.12.2023;15:02:33;MMM Langendorf;266;289;Moliterno al tartufo;0.198;0.00;11.70
22.12.2023;15:02:33;MMM Langendorf;266;289;Lenker Kräuterkäse;0.222;0.00;6.75
22.12.2023;15:02:33;MMM Langendorf;266;289;Ziegenkaese;0.106;0.00;3.60
22.12.2023;15:02:33;MMM Langendorf;266;289;Gruyère Moléson 18Mt;0.230;0.00;7.25
22.12.2023;15:02:33;MMM Langendorf;266;289;Stilton;0.153;0.00;5.95
22.12.2023;15:02:33;MMM Langendorf;266;289;Morchel Terrine;0.144;0.00;5.60
22.12.2023;15:02:33;MMM Langendorf;266;289;IP K-Plaetzli;0.230;0.00;22.20
22.12.2023;15:02:33;MMM Langendorf;266;289;Rinds-Tatar;0.148;0.00;17.30
22.12.2023;15:02:33;MMM Langendorf;266;289;Excellence Vanille;2;0.00;2.10
22.12.2023;15:02:33;MMM Langendorf;266;289;Le Gruyère 120g;1;0.00;2.70
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass Cottage Cheese;1;0.00;1.80
22.12.2023;15:02:33;MMM Langendorf;266;289;MBud Mozzarella;4;0.00;9.00
22.12.2023;15:02:33;MMM Langendorf;266;289;Schmelzkäse Gruyère;1;0.00;2.95
22.12.2023;15:02:33;MMM Langendorf;266;289;Solothurner Eier 53g+;1;0.00;3.95
22.12.2023;15:02:33;MMM Langendorf;266;289;Sélec Salmon Cheesecak;1;1.40;5.55
22.12.2023;15:02:33;MMM Langendorf;266;289;MBud Haushaltmehl;2;0.00;2.00
22.12.2023;15:02:33;MMM Langendorf;266;289;Zweifel Vaya Bean;1;0.00;3.95
22.12.2023;15:02:33;MMM Langendorf;266;289;Thomy Tartare 185ml;1;0.00;3.30
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass Bearnaise Sauce;1;0.00;1.85
22.12.2023;15:02:33;MMM Langendorf;266;289;Tomatenpüree 440g;3;0.00;5.85
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass schwarze Oliven;1;0.00;2.10
22.12.2023;15:02:33;MMM Langendorf;266;289;Artischocken geschnitt;1;0.00;5.10
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass Knoblauch Sauce;1;0.00;1.85
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass Cocktail Sauce;1;0.00;1.85
22.12.2023;15:02:33;MMM Langendorf;266;289;Heinz Ketchup 500ml;1;0.00;3.50
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass Erbsen Karotten;1;0.00;2.40
22.12.2023;15:02:33;MMM Langendorf;266;289;Condy Kapern;2;0.00;2.90
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass MSC Rosa Thon;1;0.00;3.70
22.12.2023;15:02:33;MMM Langendorf;266;289;MClass Champignon;2;0.00;3.40
22.12.2023;15:02:33;MMM Langendorf;266;289;Sélec Marc de Champag.;2;0.00;11.90
22.12.2023;15:02:33;MMM Langendorf;266;289;Finest IPS Chin. Rind;1;0.00;29.95
22.12.2023;15:02:33;MMM Langendorf;266;289;CUMULUS BON 20.-;0;0;-20.00
22.12.2023;15:02:33;MMM Langendorf;266;289;CUMULUS BON 20.-;0;0;-20.00
22.12.2023;15:02:33;MMM Langendorf;266;289;CUMULUS BON 10.-;0;0;-10.00
22.12.2023;15:02:33;MMM Langendorf;266;289;CUMULUS BON 10.-;0;0;-10.00
22.12.2023;15:02:33;MMM Langendorf;266;289;CUMULUS BON 10.-;0;0;-10.00
22.12.2023;15:02:33;MMM Langendorf;266;289;CUMULUS BON 10.-;0;0;-10.00
22.12.2023;15:02:33;MMM Langendorf;266;289;Bonus-Coupon 2x;1;0;0
22.12.2023;15:02:33;MMM Langendorf;266;289;CUM +3xPkt.Ges.Sort.;1;0;0
22.12.2023;15:02:33;MMM Langendorf;266;289;CUM40% Teige;1;0;-0.86
16.12.2023;12:15:52;MM Solothurn;257;89;Fairtrade Litschis;1;0.00;4.50
16.12.2023;12:15:52;MM Solothurn;257;89;Kiwi Gold;1;0.00;2.20
16.12.2023;12:15:52;MM Solothurn;257;89;MBud Bananen;0.933;0.00;1.40
16.12.2023;12:15:52;MM Solothurn;257;89;Fenchel;0.340;0.27;0.85
16.12.2023;12:15:52;MM Solothurn;257;89;Nüsslisalat;1;0.00;3.95
16.12.2023;12:15:52;MM Solothurn;257;89;Butterzopf;1;0.00;3.90
16.12.2023;12:15:52;MM Solothurn;257;89;MClass Raclette Nature;1;0.00;6.35
16.12.2023;12:15:52;MM Solothurn;257;89;Tomme la Fleur;1;0.00;5.90
16.12.2023;12:15:52;MM Solothurn;257;89;Sbrinz Bröckli;1;0.00;3.50
16.12.2023;12:15:52;MM Solothurn;257;89;Excellence Vanille;2;0.00;2.10
16.12.2023;12:15:52;MM Solothurn;257;89;Excellence Kirsche;2;0.00;2.10
16.12.2023;12:15:52;MM Solothurn;257;89;Joghurt Johannisbeere;1;0.00;0.80
16.12.2023;12:15:52;MM Solothurn;257;89;Berg Vorzugsbutter;1;0.00;3.15
16.12.2023;12:15:52;MM Solothurn;257;89;Eier CH Respeggt;1;0.00;3.90
16.12.2023;12:15:52;MM Solothurn;257;89;MClass Haferflöckli;1;0.00;1.50
16.12.2023;12:15:52;MM Solothurn;257;89;MClass Rippli;0.317;0.00;7.60
16.12.2023;12:15:52;MM Solothurn;257;89;MClass mit 10% Butter;1;0.00;5.70
16.12.2023;12:15:52;MM Solothurn;257;89;HM Regeneriersalz;2;0.00;2.20
16.12.2023;12:15:52;MM Solothurn;257;89;CUM +2xPkt.Ges.Sort.;1;0;0
16.12.2023;12:15:52;MM Solothurn;257;89;CUM40% Excellence;1;0;-1.68
16.12.2023;12:15:52;MM Solothurn;257;89;CUM40% Speisefett;1;0;-2.28
09.12.2023;13:01:54;MM Solothurn;255;44;Mango essreif;1;0.00;1.70
09.12.2023;13:01:54;MM Solothurn;255;44;MBud Bananen;0.600;0.00;0.90
09.12.2023;13:01:54;MM Solothurn;255;44;Äpfel Boskoop;1.343;0.00;4.70
09.12.2023;13:01:54;MM Solothurn;255;44;Fenchel;0.364;0.00;1.20
09.12.2023;13:01:54;MM Solothurn;255;44;Rotkabis;0.450;0.00;0.90
09.12.2023;13:01:54;MM Solothurn;255;44;MClass Kuchenteig;1;0.00;1.55
09.12.2023;13:01:54;MM Solothurn;255;44;Reiswaffeln Schokolade;1;0.00;1.20
09.12.2023;13:01:54;MM Solothurn;255;44;Weinsauerkraut 500g;1;0.00;2.15
09.12.2023;13:01:54;MM Solothurn;255;44;Bernerli 2 Paar;1;0.00;5.60
09.12.2023;13:01:54;MM Solothurn;255;44;Rippli Nierstück ger.;0.178;0.00;5.15
09.12.2023;13:01:54;MM Solothurn;255;44;Sélec Rindsfilet;0.185;4.44;17.61
09.12.2023;13:01:54;MM Solothurn;255;44;Feldschlösschen 6x50cl;1;0.00;11.50
09.12.2023;13:01:54;MM Solothurn;255;44;Emilio Tomaten getr.;1;0.00;3.30
09.12.2023;13:01:54;MM Solothurn;255;44;MBud Oliven Mix;1;0.00;2.40
09.12.2023;13:01:54;MM Solothurn;255;44;Zweifel Vaya Bean;1;0.00;3.95
09.12.2023;13:01:54;MM Solothurn;255;44;Etoilekerzen 8 Stk.;1;0.00;4.95
09.12.2023;13:01:54;MM Solothurn;255;44;Happy Bird Müeslimix;1;0.00;4.60
09.12.2023;13:01:54;MM Solothurn;255;44;Kehrichtsäcke 110L;1;0.00;3.95
09.12.2023;13:01:54;MM Solothurn;255;44;Elmex Repair&Prev Duo;1;0.00;12.60
09.12.2023;13:01:54;MM Solothurn;255;44;Kneipp Vit C + Zink;1;0.00;5.95
09.12.2023;13:01:54;MM Solothurn;255;44;IPS Blattspinat 800g;1;0.00;4.30
09.12.2023;13:01:54;MM Solothurn;255;44;CUM +2xPkt.Ges.Sort.;1;0;0
02.12.2023;13:26:49;MM Solothurn;251;118;M-Clas Sonnenbl. 4kg;1;0.00;12.95
02.12.2023;13:26:49;MM Solothurn;251;118;Fairtrade Litschis;0.223;0.00;3.35
02.12.2023;13:26:49;MM Solothurn;251;118;MBud Bananen;0.933;0.00;1.40
02.12.2023;13:26:49;MM Solothurn;251;118;Kiwi Gold;1;0.00;1.95
02.12.2023;13:26:49;MM Solothurn;251;118;Blévita Gruyère;1;0.00;3.95
02.12.2023;13:26:49;MM Solothurn;251;118;Granatapfel;1;0.50;1.00
02.12.2023;13:26:49;MM Solothurn;251;118;Fenchel;0.486;0.00;1.70
02.12.2023;13:26:49;MM Solothurn;251;118;Rosenkohl;1;0.00;3.75
02.12.2023;13:26:49;MM Solothurn;251;118;Nüsslisalat;1;0.00;3.80
02.12.2023;13:26:49;MM Solothurn;251;118;Vermicelles-Becher;1;0.00;4.00
02.12.2023;13:26:49;MM Solothurn;251;118;Butterzopf;1;0.00;3.90
02.12.2023;13:26:49;MM Solothurn;251;118;Schmelzkäse Gruyère;1;0.00;2.95
02.12.2023;13:26:49;MM Solothurn;251;118;Bio Roggenbrot;1;0.00;3.95
02.12.2023;13:26:49;MM Solothurn;251;118;Emmenspitz;0.202;0.00;6.05
02.12.2023;13:26:49;MM Solothurn;251;118;Emilio Grana Padano;0.274;1.10;5.75
02.12.2023;13:26:49;MM Solothurn;251;118;Gstaader Mutschli;0.198;0.89;4.65
02.12.2023;13:26:49;MM Solothurn;251;118;MBud Camembert;1;0.00;1.80
02.12.2023;13:26:49;MM Solothurn;251;118;Sbrinz Bröckli;1;0.00;3.50
02.12.2023;13:26:49;MM Solothurn;251;118;Fritzenflue Bergkäse;0.202;0.00;5.65
02.12.2023;13:26:49;MM Solothurn;251;118;Sennenmutschli;0.278;0.00;6.95
02.12.2023;13:26:49;MM Solothurn;251;118;Excellence Classic;2;0.42;1.68
02.12.2023;13:26:49;MM Solothurn;251;118;Excellence Vanille;2;0.42;1.68
02.12.2023;13:26:49;MM Solothurn;251;118;Tête de Moine Rosetten;1;0.00;5.70
02.12.2023;13:26:49;MM Solothurn;251;118;Berg Vorzugsbutter;1;0.00;3.15
02.12.2023;13:26:49;MM Solothurn;251;118;Valflora Vorzugsbutter;1;0.00;1.95
02.12.2023;13:26:49;MM Solothurn;251;118;Reiswaffeln Schokolade;2;0.00;2.40
02.12.2023;13:26:49;MM Solothurn;251;118;Sélec Aceto Balsamico;1;0.00;18.95
02.12.2023;13:26:49;MM Solothurn;251;118;MClass Rippli;0.300;0.00;7.20
02.12.2023;13:26:49;MM Solothurn;251;118;MClass Gewürzschinken;0.101;0.00;3.40
02.12.2023;13:26:49;MM Solothurn;251;118;Kalbsfleischwurst;1;0.00;2.50
02.12.2023;13:26:49;MM Solothurn;251;118;Ofenfleischkäse;0.140;0.00;3.65
02.12.2023;13:26:49;MM Solothurn;251;118;Salami Perle Chorizo;1;0.00;4.50
02.12.2023;13:26:49;MM Solothurn;251;118;Salami Sticks Rind;1;0.00;4.50
02.12.2023;13:26:49;MM Solothurn;251;118;Krustenschinken;0.244;3.29;7.70
02.12.2023;13:26:49;MM Solothurn;251;118;MBud Mostbröckli;1;0.00;5.95
02.12.2023;13:26:49;MM Solothurn;251;118;MClass Haferflöckli;1;0.00;1.50
02.12.2023;13:26:49;MM Solothurn;251;118;MClass Salatkäse;1;0.00;2.70
02.12.2023;13:26:49;MM Solothurn;251;118;Bratspeck;0.108;0.00;3.25
02.12.2023;13:26:49;MM Solothurn;251;118;Farm Bio Rösti Origin.;1;0.00;2.95
02.12.2023;13:26:49;MM Solothurn;251;118;CUM +2xPkt.Ges.Sort.;1;0;0
02.12.2023;13:26:49;MM Solothurn;251;118;CUM40x Pkt Kochschinken;1;0;0
25.11.2023;14:05:04;MM Solothurn;257;161;Extra Kiwi rot;2;0.00;5.80
25.11.2023;14:05:04;MM Solothurn;257;161;Mango essreif;1;0.50;1.45
25.11.2023;14:05:04;MM Solothurn;257;161;MBud Bananen;0.700;0.00;1.05
25.11.2023;14:05:04;MM Solothurn;257;161;Äpfel Boskoop;1.357;0.00;4.75
25.11.2023;14:05:04;MM Solothurn;257;161;Randen gedämpft;0.487;0.00;1.90
25.11.2023;14:05:04;MM Solothurn;257;161;Schoenr. Mutschli;0.222;0.00;6.00
25.11.2023;14:05:04;MM Solothurn;257;161;M-Drink UHT Brik 12x1l;1;2.90;16.30
25.11.2023;14:05:04;MM Solothurn;257;161;Sbrinz Bröckli;1;0.00;3.50
25.11.2023;14:05:04;MM Solothurn;257;161;Excellence Vanille;2;0.00;2.10
25.11.2023;14:05:04;MM Solothurn;257;161;Elsa Joghurt Rhabarber;2;0.00;2.20
25.11.2023;14:05:04;MM Solothurn;257;161;MBud Crème Fraîche;1;0.00;6.25
25.11.2023;14:05:04;MM Solothurn;257;161;MClass Kuchenteig;1;0.00;1.55
25.11.2023;14:05:04;MM Solothurn;257;161;MBud Espresso Bohnen;1;0.00;6.00
25.11.2023;14:05:04;MM Solothurn;257;161;Poulet Minifilet;0.226;1.24;6.90
25.11.2023;14:05:04;MM Solothurn;257;161;Hot Smoked Salmon;1;0.00;5.80
25.11.2023;14:05:04;MM Solothurn;257;161;Zweifel Vaya Bean;1;0.00;3.95
25.11.2023;14:05:04;MM Solothurn;257;161;Bio Dörrbohnen;1;2.80;5.70
25.11.2023;14:05:04;MM Solothurn;257;161;MBud Spearmint 154g;2;0.00;5.80
25.11.2023;14:05:04;MM Solothurn;257;161;LT Excel. Fleur de Sel;1;0.00;3.15
25.11.2023;14:05:04;MM Solothurn;257;161;Reiswaffeln Schokolade;2;0.00;2.40
25.11.2023;14:05:04;MM Solothurn;257;161;MClass Senf scharf;1;0.00;1.30
25.11.2023;14:05:04;MM Solothurn;257;161;Bonus-Coupon 2x;1;0;0
18.11.2023;14:23:31;MM Solothurn;255;63;Extra Blondorangen;0.750;0.00;1.80
18.11.2023;14:23:31;MM Solothurn;255;63;Bananen;0.540;0.00;1.35
18.11.2023;14:23:31;MM Solothurn;255;63;Fenchel;0.457;0.00;1.60
18.11.2023;14:23:31;MM Solothurn;255;63;Butterzopf;1;0.00;2.50
18.11.2023;14:23:31;MM Solothurn;255;63;Raccard Nature Scheib;0.406;0.00;10.55
18.11.2023;14:23:31;MM Solothurn;255;63;Excellence Vanille;2;0.00;2.10
18.11.2023;14:23:31;MM Solothurn;255;63;Excellence Kirsche;2;0.00;2.10
18.11.2023;14:23:31;MM Solothurn;255;63;Valflora Drink UHT;1;0.00;9.60
18.11.2023;14:23:31;MM Solothurn;255;63;Eier CH Respeggt;1;0.00;3.90
18.11.2023;14:23:31;MM Solothurn;255;63;Reiswaffeln Schokolade;1;0.00;1.20
18.11.2023;14:23:31;MM Solothurn;255;63;Dörrbohnen;1;0.00;4.60
18.11.2023;14:23:31;MM Solothurn;255;63;MClass Rippli;0.369;0.00;8.85
18.11.2023;14:23:31;MM Solothurn;255;63;Randen gedämpft;0.436;0.00;1.70
18.11.2023;14:23:31;MM Solothurn;255;63;Vermicelles-Becher;1;1.85;2.15
18.11.2023;14:23:31;MM Solothurn;255;63;JuraSel Tafelsalz Jod;1;0.00;0.90
18.11.2023;14:23:31;MM Solothurn;255;63;MBud Spearmint 154g;2;0.00;5.80
18.11.2023;14:23:31;MM Solothurn;255;63;Zweifel Vaya Bean;1;0.00;3.95
18.11.2023;14:23:31;MM Solothurn;255;63;CUM +3xPkt.Ges.Sort.;1;0;0
18.11.2023;14:23:31;MM Solothurn;255;63;CUM20x Pkt Raccard;1;0;0
11.11.2023;13:12:48;MM Solothurn;257;127;Bananen;0.800;1.20;0.80
11.11.2023;13:12:48;MM Solothurn;257;127;Fenchel;0.462;0.00;1.80
11.11.2023;13:12:48;MM Solothurn;257;127;Bohnen;1;0.00;4.20
11.11.2023;13:12:48;MM Solothurn;257;127;Rotkabis;0.625;0.00;1.25
11.11.2023;13:12:48;MM Solothurn;257;127;Rosenkohl;1;0.00;3.75
11.11.2023;13:12:48;MM Solothurn;257;127;Le Gruyère 120g;1;0.00;2.70
11.11.2023;13:12:48;MM Solothurn;257;127;Sbrinz Bröckli;1;0.00;3.50
11.11.2023;13:12:48;MM Solothurn;257;127;Excellence Vanille;2;0.00;2.10
11.11.2023;13:12:48;MM Solothurn;257;127;Elsa Waldbeere Joghurt;2;0.00;1.90
11.11.2023;13:12:48;MM Solothurn;257;127;Berg Vorzugsbutter;1;0.00;3.15
11.11.2023;13:12:48;MM Solothurn;257;127;Eier CH Respeggt;1;0.00;3.90
11.11.2023;13:12:48;MM Solothurn;257;127;Reiswaffeln Schokolade;2;0.00;2.40
11.11.2023;13:12:48;MM Solothurn;257;127;MClass Haferflöckli;1;0.00;1.50
11.11.2023;13:12:48;MM Solothurn;257;127;MClass Rippli;0.423;0.00;10.15
11.11.2023;13:12:48;MM Solothurn;257;127;Bratspeck;0.117;0.00;3.50
11.11.2023;13:12:48;MM Solothurn;257;127;Bio Speckwürfeli;1;0.00;4.10
11.11.2023;13:12:48;MM Solothurn;257;127;Kalbsplätzli;0.135;0.00;11.90
11.11.2023;13:12:48;MM Solothurn;257;127;Blévita Gruyère;1;0.00;3.95
11.11.2023;13:12:48;MM Solothurn;257;127;Apfelsaft ab Presse;1;0.00;2.95
11.11.2023;13:12:48;MM Solothurn;257;127;MBud Spearmint 154g;2;0.00;5.80
04.11.2023;12:46:26;MM Solothurn;257;111;Trauben Uva Italia;0.408;0.00;1.55
04.11.2023;12:46:26;MM Solothurn;257;111;MBud Bananen;0.600;0.00;0.90
04.11.2023;12:46:26;MM Solothurn;257;111;Apero-Mix getrocknet;1;0.00;6.90
04.11.2023;12:46:26;MM Solothurn;257;111;Knollensellerie;0.408;0.00;1.55
04.11.2023;12:46:26;MM Solothurn;257;111;Butterzopf;1;0.00;2.50
04.11.2023;12:46:26;MM Solothurn;257;111;MClass Kuchenteig;2;0.00;3.10
04.11.2023;12:46:26;MM Solothurn;257;111;Bio Roggenbrot;1;0.00;3.95
04.11.2023;12:46:26;MM Solothurn;257;111;Tomme la Fleur;1;0.00;5.90
04.11.2023;12:46:26;MM Solothurn;257;111;Sennemutschli;0.136;0.00;3.80
04.11.2023;12:46:26;MM Solothurn;257;111;Emilio Grana Padano;0.271;1.09;5.70
04.11.2023;12:46:26;MM Solothurn;257;111;MBud Crème Fraîche;1;0.00;6.25
04.11.2023;12:46:26;MM Solothurn;257;111;Valflora Drink UHT;1;0.00;9.60
04.11.2023;12:46:26;MM Solothurn;257;111;Eier CH Respeggt;1;0.00;3.90
04.11.2023;12:46:26;MM Solothurn;257;111;Reiswaffeln Schokolade;1;0.00;1.20
04.11.2023;12:46:26;MM Solothurn;257;111;MClass Haferflöckli;1;0.00;1.50
04.11.2023;12:46:26;MM Solothurn;257;111;Tetley Engl. Breakfast;1;0.90;2.10
04.11.2023;12:46:26;MM Solothurn;257;111;YOU Bio Happy Moment;1;0.96;2.24
04.11.2023;12:46:26;MM Solothurn;257;111;Tea Time Hagebut-Hibis;1;0.42;0.98
04.11.2023;12:46:26;MM Solothurn;257;111;MClass Hackfleisch;0.506;1.52;8.35
04.11.2023;12:46:26;MM Solothurn;257;111;HM Regeneriersalz;1;0.00;1.10
04.11.2023;12:46:26;MM Solothurn;257;111;Rusticobrötchen;1;0.00;1.40
04.11.2023;12:46:26;MM Solothurn;257;111;CUM +3xPkt.Ges.Sort.;1;0;0
04.11.2023;12:46:26;MM Solothurn;257;111;CUM10x Pkt Brotzöpfe;1;0;0
04.11.2023;12:46:26;MM Solothurn;257;111;CUM10x Pkt Reiswaffeln;1;0;0
28.10.2023;13:26:20;MM Solothurn;256;59;Trauben Uva Italia;0.913;0.91;2.10
28.10.2023;13:26:20;MM Solothurn;256;59;Äpfel Boskoop;1.614;0.00;5.65
28.10.2023;13:26:20;MM Solothurn;256;59;MBud Bananen;0.800;0.00;1.20
28.10.2023;13:26:20;MM Solothurn;256;59;Granatapfel;1;0.00;1.50
28.10.2023;13:26:20;MM Solothurn;256;59;Karotten;1;0.00;2.10
28.10.2023;13:26:20;MM Solothurn;256;59;Rosenkohl;1;0.00;3.75
28.10.2023;13:26:20;MM Solothurn;256;59;Olives provençales;1;0.00;4.50
28.10.2023;13:26:20;MM Solothurn;256;59;Schmelzkäse Gruyère;1;0.00;3.20
28.10.2023;13:26:20;MM Solothurn;256;59;MClass Kuchenteig;1;0.00;1.55
28.10.2023;13:26:20;MM Solothurn;256;59;Vermicelles fertig;1;0.00;4.90
28.10.2023;13:26:20;MM Solothurn;256;59;Stockhorn Alpenchili;0.166;0.00;5.30
28.10.2023;13:26:20;MM Solothurn;256;59;Schoenr. Mutschli;0.163;0.00;4.40
28.10.2023;13:26:20;MM Solothurn;256;59;Le Gruyère 120g;1;0.00;2.70
28.10.2023;13:26:20;MM Solothurn;256;59;Excellence Vanille;2;0.00;2.10
28.10.2023;13:26:20;MM Solothurn;256;59;Joghurt Johannisbeere;1;0.00;0.80
28.10.2023;13:26:20;MM Solothurn;256;59;Elsa Joghurt Rhabarber;2;0.00;2.20
28.10.2023;13:26:20;MM Solothurn;256;59;Valflora Vollrahm;1;0.00;4.40
28.10.2023;13:26:20;MM Solothurn;256;59;Eier CH Respeggt;1;0.00;3.90
28.10.2023;13:26:20;MM Solothurn;256;59;Bio Chnöpflimehl;1;0.00;3.60
28.10.2023;13:26:20;MM Solothurn;256;59;Reiswaffeln Schokolade;1;0.00;1.20
28.10.2023;13:26:20;MM Solothurn;256;59;Bio Roggenbrot;1;0.00;3.95
28.10.2023;13:26:20;MM Solothurn;256;59;MBud Espresso Bohnen;1;0.00;6.00
28.10.2023;13:26:20;MM Solothurn;256;59;Kastanien glasiert;1;0.00;5.50
28.10.2023;13:26:20;MM Solothurn;256;59;Bratspeck;0.120;0.00;3.60
28.10.2023;13:26:20;MM Solothurn;256;59;Speckwürfeli;1;0.00;3.30
28.10.2023;13:26:20;MM Solothurn;256;59;Rehschnitzel;0.222;0.00;12.55
28.10.2023;13:26:20;MM Solothurn;256;59;Steinpilz Terrine;1;0.00;5.95
28.10.2023;13:26:20;MM Solothurn;256;59;JuraSel Tafelsalz Jod;1;0.00;0.90
